id,journal_text,ambience_type,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,face_emotion_hint,reflection_quality,emotional_state,intensity,face_missing,mood_missing,sleep_missing,time_enc,quality_enc,amb_cafe,amb_forest,amb_mountain,amb_ocean,amb_rain,face_enc,mood_enc,sleep_deficit,low_sleep_flag,stress_energy_ratio,stress_energy_product,net_wellbeing,contradiction_flag,productivity_proxy,text_len,text_quality_flag,text_clean
907,i noticed i was all over teh place. mountain visuals made it easier to pause.,cafe,10,6.0,4,1,morning,calm,happy_face,clear,restless,4,0,0,0,1,2,True,False,False,False,False,1,0,2.0,0,0.24937655860349128,4,3,0,39.603960396039604,15,0,i noticed i was all over teh place mountain visuals made it easier to pause
908,somehow i felt unable to come down from the day. mountain visuals made it easier to pause.,cafe,25,3.5,3,2,morning,neutral,happy_face,conflicted,overwhelmed,2,0,0,0,1,1,True,False,False,False,False,1,3,4.5,1,0.6644518272425249,6,1,0,37.3134328358209,17,0,somehow i felt unable to come down from the day mountain visuals made it easier to pause
909,woke up feeling clearer than earlier. mountain visuals made it easier to pause. ...,ocean,5,3.5,5,1,afternoon,calm,happy_face,clear,focused,4,0,0,0,2,2,False,False,False,True,False,1,0,4.5,1,0.1996007984031936,5,4,0,24.752475247524753,14,0,woke up feeling clearer than earlier mountain visuals made it easier to pause
910,hard to focus,cafe,12,3.5,3,3,afternoon,neutral,tense_face,clear,overwhelmed,1,0,0,0,2,2,True,False,False,False,False,4,3,4.5,1,0.9966777408637875,9,0,0,11.960132890365449,3,1,hard to focus
911,kind of felt able to think straight. then my mind wandered again.,rain,18,3.5,1,2,night,neutral,happy_face,vague,focused,3,0,0,0,4,0,False,False,False,False,True,1,3,4.5,1,1.9801980198019802,2,-1,0,8.955223880597016,12,0,kind of felt able to think straight then my mind wandered again
912,"i noticed i was more tired than i expected, but forest sounds worked for a bit.",forest,15,8.5,4,5,night,overwhelmed,none,conflicted,overwhelmed,5,1,0,0,4,1,False,True,False,False,False,3,4,-0.5,0,1.2468827930174564,20,-1,1,11.976047904191617,16,0,i noticed i was more tired than i expected but forest sounds worked for a bit
913,honestly i felt able to prioritize. i kept thinking about emails.,cafe,12,6.0,1,1,morning,mixed,tense_face,vague,focused,4,0,0,0,1,0,True,False,False,False,False,4,2,2.0,0,0.9900990099009901,1,0,0,11.881188118811881,11,0,honestly i felt able to prioritize i kept thinking about emails
914,still heavy,ocean,7,8.0,1,4,morning,calm,tense_face,vague,mixed,1,0,0,0,1,0,False,False,False,True,False,4,0,0.0,0,3.9603960396039604,4,-3,0,1.745635910224439,2,1,still heavy
915,"somehow i felt unable to stay with one thought, but i stayed with it anyway.",cafe,15,4.0,1,4,evening,restless,calm_face,clear,restless,5,0,0,0,3,2,True,False,False,False,False,0,5,4.0,1,3.9603960396039604,4,-3,0,3.7406483790523692,15,0,somehow i felt unable to stay with one thought but i stayed with it anyway
916,"today i was somewhat settled but still uneasy, but cafe ambience weirdly helped.",mountain,10,8.0,3,3,afternoon,neutral,none,clear,mixed,4,0,0,0,2,2,False,False,True,False,False,3,3,0.0,0,0.9966777408637875,9,0,0,9.966777408637874,13,0,today i was somewhat settled but still uneasy but cafe ambience weirdly helped
917,after the session i felt somewhat settled but still uneasy. then my mind wandered again.,rain,7,5.0,3,1,afternoon,overwhelmed,tense_face,clear,mixed,2,0,0,0,2,2,False,False,False,False,True,4,4,3.0,0,0.33222591362126247,3,2,0,20.792079207920793,15,0,after the session i felt somewhat settled but still uneasy then my mind wandered again
918,"woke up feeling lighter than before, but my breathing slowed for a moment.",cafe,10,8.0,1,2,afternoon,mixed,neutral_face,conflicted,calm,3,0,0,0,2,1,True,False,False,False,False,2,2,0.0,0,1.9801980198019802,2,-1,0,4.975124378109453,13,0,woke up feeling lighter than before but my breathing slowed for a moment
919,i noticed i was itchy in my head. i couldn't tell if it was helping at first.,rain,4,3.5,5,4,afternoon,focused,tired_face,vague,restless,4,0,0,0,2,0,False,False,False,False,True,5,1,4.5,1,0.7984031936127745,20,1,1,4.987531172069826,17,0,i noticed i was itchy in my head i couldn t tell if it was helping at first
920,mixed honestly,ocean,10,3.5,5,5,morning,focused,none,conflicted,restless,4,0,0,0,1,1,False,False,False,True,False,3,1,4.5,1,0.9980039920159681,25,0,1,9.980039920159681,2,1,mixed honestly
921,"ended up drained and behind, but sleep probably affected it.",rain,20,6.0,1,4,night,focused,none,clear,overwhelmed,4,0,0,0,4,2,False,False,False,False,True,3,1,2.0,0,3.9603960396039604,4,-3,0,4.987531172069826,10,0,ended up drained and behind but sleep probably affected it
922,more clear today,ocean,35,8.0,5,2,afternoon,neutral,neutral_face,vague,focused,4,0,0,0,2,0,False,False,False,True,False,2,3,0.0,0,0.3992015968063872,10,3,0,87.06467661691543,3,1,more clear today
923,after the session i felt kind of blank. then my mind wandered again. still not fully there though.,forest,4,5.0,4,3,night,overwhelmed,neutral_face,conflicted,neutral,3,0,0,0,4,1,False,True,False,False,False,2,4,3.0,0,0.7481296758104738,12,1,0,5.3156146179401995,18,0,after the session i felt kind of blank then my mind wandered again still not fully there though
924,"woke up feeling heavy in teh chest, but i couldn't tell if it was helping at first.",ocean,15,5.0,5,3,morning,restless,happy_face,clear,overwhelmed,3,0,0,0,1,2,False,False,False,True,False,1,5,3.0,0,0.5988023952095809,15,2,0,24.916943521594686,17,0,woke up feeling heavy in teh chest but i couldn t tell if it was helping at first
925,not gonna lie i felt unable to stay with one thought. ocean audio was nice.,mountain,35,4.0,3,2,morning,unknown,neutral_face,clear,restless,2,0,1,0,1,2,False,False,True,False,False,2,6,4.0,1,0.6644518272425249,6,1,0,52.23880597014926,15,0,not gonna lie i felt unable to stay with one thought ocean audio was nice
926,felt better ...,rain,12,5.0,4,1,afternoon,mixed,tense_face,conflicted,restless,3,0,0,0,2,1,False,False,False,False,True,4,2,3.0,0,0.24937655860349128,4,3,0,47.524752475247524,3,1,felt better
927,not gonna lie i felt less tense. cafe ambience weirdly helped.,rain,20,7.0,5,4,evening,restless,tired_face,vague,calm,2,0,0,0,3,0,False,False,False,False,True,5,5,1.0,0,0.7984031936127745,20,1,1,24.93765586034913,11,0,not gonna lie i felt less tense cafe ambience weirdly helped
928,"after the session i felt pretty overloaded, but ocean audio was nice.",cafe,12,3.5,2,1,afternoon,overwhelmed,none,conflicted,overwhelmed,4,0,0,0,2,1,True,False,False,False,False,3,4,4.5,1,0.49751243781094534,2,1,0,23.762376237623762,12,0,after the session i felt pretty overloaded but ocean audio was nice
929,kind of felt mostly the same. the rain helped a little.,ocean,4,8.0,5,5,night,neutral,happy_face,vague,neutral,3,0,0,0,4,0,False,False,False,True,False,1,3,0.0,0,0.9980039920159681,25,0,1,3.9920159680638725,11,0,kind of felt mostly the same the rain helped a little
930,for a while i was mentally flooded. the rain helped a little. that part surprised me.,rain,20,4.0,4,3,evening,mixed,none,clear,overwhelmed,2,0,0,0,3,2,False,False,False,False,True,3,2,4.0,1,0.7481296758104738,12,1,0,26.578073089701,16,0,for a while i was mentally flooded the rain helped a little that part surprised me
931,"not gonna lie i felt able to think straight, but i had to restart once. ...",cafe,25,4.0,4,5,evening,mixed,none,clear,focused,4,1,0,0,3,2,True,False,False,False,False,3,2,4.0,1,1.2468827930174564,20,-1,1,19.960079840319363,16,0,not gonna lie i felt able to think straight but i had to restart once
932,lowkey felt unable to stay with one thought. the rain helped a little. that part surprised me.,ocean,4,7.0,2,1,evening,overwhelmed,calm_face,clear,restless,5,0,0,0,3,2,False,False,False,True,False,0,4,1.0,0,0.49751243781094534,2,1,0,7.920792079207921,17,0,lowkey felt unable to stay with one thought the rain helped a little that part surprised me
933,not gonna lie i felt locked in for a bit. ocean audio was nice. after that i could continue.,cafe,35,8.0,4,1,morning,focused,happy_face,conflicted,focused,4,0,0,0,1,1,True,False,False,False,False,1,1,0.0,0,0.24937655860349128,4,3,0,138.6138613861386,19,0,not gonna lie i felt locked in for a bit ocean audio was nice after that i could continue
934,not gonna lie i felt unable to come down from the day. sleep probably affected it.,mountain,15,4.0,1,5,evening,neutral,none,vague,overwhelmed,2,0,0,0,3,0,False,False,True,False,False,3,3,4.0,1,4.9504950495049505,5,-4,0,2.9940119760479043,16,0,not gonna lie i felt unable to come down from the day sleep probably affected it
935,hard to focus,forest,4,3.5,5,4,evening,focused,tense_face,vague,focused,4,0,0,0,3,0,False,True,False,False,False,4,1,4.5,1,0.7984031936127745,20,1,1,4.987531172069826,3,1,hard to focus
936,not gonna lie i felt restless even after. i was more tired than i thought.,rain,5,3.5,4,2,night,calm,happy_face,clear,restless,4,0,0,0,4,2,False,False,False,False,True,1,0,4.5,1,0.49875311720698257,8,2,0,9.950248756218906,15,0,not gonna lie i felt restless even after i was more tired than i thought
937,started off in between. mountain visuals made it easier to pause. not sure why but it shifted.,cafe,25,8.0,5,5,morning,neutral,none,vague,mixed,4,1,0,0,1,0,True,False,False,False,False,3,3,0.0,0,0.9980039920159681,25,0,1,24.9500998003992,17,0,started off in between mountain visuals made it easier to pause not sure why but it shifted
938,tired but okay,mountain,18,6.0,5,4,afternoon,neutral,calm_face,clear,focused,5,0,0,0,2,2,False,False,True,False,False,0,3,2.0,0,0.7984031936127745,20,1,1,22.443890274314217,3,1,tired but okay
939,actually helped,mountain,10,8.0,4,5,night,mixed,neutral_face,vague,mixed,1,0,0,0,4,0,False,False,True,False,False,2,2,0.0,0,1.2468827930174564,20,-1,1,7.984031936127745,2,1,actually helped
940,"after the session i felt drained and behind, but i was more tired than i thought.",rain,35,6.0,5,2,afternoon,neutral,tired_face,conflicted,overwhelmed,4,0,0,0,2,1,False,False,False,False,True,5,3,2.0,0,0.3992015968063872,10,3,0,87.06467661691543,16,0,after the session i felt drained and behind but i was more tired than i thought
941,somehow i felt okay overall. sleep probably affected it.,cafe,12,4.0,3,5,morning,restless,tense_face,clear,neutral,2,0,0,0,1,2,True,False,False,False,False,4,5,4.0,1,1.6611295681063125,15,-2,0,7.185628742514971,9,0,somehow i felt okay overall sleep probably affected it
942,ended up heavy in the chest. i kept thinking about emails.,rain,10,7.0,2,5,afternoon,neutral,tense_face,clear,overwhelmed,2,0,0,0,2,2,False,False,False,False,True,4,3,1.0,0,2.4875621890547266,10,-3,0,3.9920159680638725,11,0,ended up heavy in the chest i kept thinking about emails
943,"somehow i felt drained and behind, but i was more tired than i thought.",ocean,35,7.0,3,1,night,restless,none,conflicted,overwhelmed,1,1,0,0,4,1,False,False,False,True,False,3,5,1.0,0,0.33222591362126247,3,2,0,103.96039603960396,14,0,somehow i felt drained and behind but i was more tired than i thought
944,not gonna lie i felt restless even after. it took time to click.,mountain,4,6.0,5,5,night,mixed,neutral_face,conflicted,restless,2,0,0,0,4,1,False,False,True,False,False,2,2,2.0,0,0.9980039920159681,25,0,1,3.9920159680638725,13,0,not gonna lie i felt restless even after it took time to click
945,mind racing,ocean,35,4.0,4,3,afternoon,focused,none,clear,mixed,2,1,0,0,2,2,False,False,False,True,False,3,1,4.0,1,0.7481296758104738,12,1,0,46.51162790697675,2,1,mind racing
946,"started off more tired than i expected, but this was better than yesterday.",forest,30,6.0,5,1,evening,focused,neutral_face,clear,overwhelmed,4,0,0,0,3,2,False,True,False,False,False,2,1,2.0,0,0.1996007984031936,5,4,0,148.5148514851485,13,0,started off more tired than i expected but this was better than yesterday
947,"for a while i was less tense, but the rain helped a little.",cafe,10,3.5,4,3,evening,focused,tired_face,conflicted,calm,5,0,0,0,3,1,True,False,False,False,False,5,1,4.5,1,0.7481296758104738,12,1,0,13.2890365448505,13,0,for a while i was less tense but the rain helped a little
948,felt better ...,mountain,4,6.0,3,5,night,mixed,neutral_face,vague,mixed,4,0,0,0,4,0,False,False,True,False,False,2,2,2.0,0,1.6611295681063125,15,-2,0,2.3952095808383236,3,1,felt better
949,somehow i felt better but not fully okay. cafe ambience weirdly helped.,cafe,12,7.0,3,3,night,neutral,none,conflicted,mixed,5,1,0,0,4,1,True,False,False,False,False,3,3,1.0,0,0.9966777408637875,9,0,0,11.960132890365449,12,0,somehow i felt better but not fully okay cafe ambience weirdly helped
950,started off half relaxed half distracted. i was more tired than i thought. then it faded again.,mountain,35,6.0,1,4,night,focused,none,conflicted,mixed,3,1,0,0,4,1,False,False,True,False,False,3,1,2.0,0,3.9603960396039604,4,-3,0,8.728179551122196,17,0,started off half relaxed half distracted i was more tired than i thought then it faded again
951,today i was better but not fully okay. i couldn't tell if it was helping at first.,forest,35,5.0,1,1,afternoon,mixed,neutral_face,conflicted,mixed,3,0,0,0,2,1,False,True,False,False,False,2,2,3.0,0,0.9900990099009901,1,0,0,34.65346534653465,17,0,today i was better but not fully okay i couldn t tell if it was helping at first
952,after the session i felt a lot quieter inside. my breathing slowed for a moment.,cafe,4,7.0,4,4,night,focused,tired_face,conflicted,calm,2,0,0,0,4,1,True,False,False,False,False,5,1,1.0,0,0.9975062344139651,16,0,1,3.9900249376558605,15,0,after the session i felt a lot quieter inside my breathing slowed for a moment
953,"i noticed i was unable to come down from the day, but i stayed with it anyway.",ocean,20,6.0,1,4,afternoon,restless,happy_face,vague,overwhelmed,1,0,0,0,2,0,False,False,False,True,False,1,5,2.0,0,3.9603960396039604,4,-3,0,4.987531172069826,17,0,i noticed i was unable to come down from the day but i stayed with it anyway
954,by the end i was like everything piled up. i was more tired than i thought. then it faded again.,ocean,20,8.5,4,2,afternoon,restless,none,conflicted,overwhelmed,3,1,0,0,2,1,False,False,False,True,False,3,5,-0.5,0,0.49875311720698257,8,2,0,39.800995024875625,20,0,by the end i was like everything piled up i was more tired than i thought then it faded again
955,started off calmer on the surface but still busy underneath. it took time to click.,cafe,25,3.5,1,5,evening,mixed,none,vague,mixed,2,0,0,0,3,0,True,False,False,False,False,3,2,4.5,1,4.9504950495049505,5,-4,0,4.990019960079841,15,0,started off calmer on the surface but still busy underneath it took time to click
956,"for a while i was actually able to focus, but forest sounds worked for a bit. ...",ocean,10,7.0,1,3,afternoon,neutral,tense_face,vague,focused,4,0,0,0,2,0,False,False,False,True,False,4,3,1.0,0,2.9702970297029703,3,-2,0,3.322259136212625,17,0,for a while i was actually able to focus but forest sounds worked for a bit
957,"today i was all over the place, but i was more tired than i thought. ...",rain,25,8.5,3,5,afternoon,focused,none,vague,restless,1,1,0,0,2,0,False,False,False,False,True,3,1,-0.5,0,1.6611295681063125,15,-2,0,14.970059880239521,16,0,today i was all over the place but i was more tired than i thought
958,woke up feeling unable to come down from the day. i kept thinking about emails. still not fully there though.,mountain,10,5.0,1,5,afternoon,overwhelmed,tense_face,clear,overwhelmed,5,0,0,0,2,2,False,False,True,False,False,4,4,3.0,0,4.9504950495049505,5,-4,0,1.9960079840319362,20,0,woke up feeling unable to come down from the day i kept thinking about emails still not fully there though
959,started off drained and behind. i kept thinking about emails.,cafe,10,5.0,2,3,night,focused,none,clear,overwhelmed,4,1,0,0,4,2,True,False,False,False,False,3,1,3.0,0,1.492537313432836,6,-1,0,6.64451827242525,10,0,started off drained and behind i kept thinking about emails
960,"ended up not bad but not clear eitehr, but i had to restart once.",ocean,15,7.0,3,3,evening,calm,none,clear,mixed,3,0,0,0,3,2,False,False,False,True,False,3,0,1.0,0,0.9966777408637875,9,0,0,14.950166112956811,14,0,ended up not bad but not clear eitehr but i had to restart once
961,after the session i felt mentally flooded. it took time to click.,ocean,15,4.0,2,1,morning,mixed,happy_face,conflicted,overwhelmed,3,0,0,0,1,1,False,False,False,True,False,1,2,4.0,1,0.49751243781094534,2,1,0,29.702970297029704,12,0,after the session i felt mentally flooded it took time to click
962,honestly i felt kind of blank. cafe ambience weirdly helped.,forest,25,8.0,2,5,night,neutral,calm_face,vague,neutral,2,0,0,0,4,0,False,True,False,False,False,0,3,0.0,0,2.4875621890547266,10,-3,0,9.980039920159681,10,0,honestly i felt kind of blank cafe ambience weirdly helped
963,"today i was kind of jumpy, but it took time to click.",ocean,7,3.5,4,2,night,calm,happy_face,vague,restless,3,0,0,0,4,0,False,False,False,True,False,1,0,4.5,1,0.49875311720698257,8,2,0,13.93034825870647,12,0,today i was kind of jumpy but it took time to click
964,somehow i felt pretty even. forest sounds worked for a bit.,mountain,35,8.0,1,5,morning,restless,none,vague,neutral,4,0,0,0,1,0,False,False,True,False,False,3,5,0.0,0,4.9504950495049505,5,-4,0,6.986027944111777,11,0,somehow i felt pretty even forest sounds worked for a bit
